division,commodity_name,retail_unit,year,month,day,usd_bdt_rate,average_price
Barisal,Ata (loose) - White,Kilogram,2025,11,26,122.425,46.25
Barisal,Ata (loose) - White,Kilogram,2025,11,27,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2025,11,30,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,1,122.1,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,2,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,3,122.3,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,4,122.35,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,7,122.35,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,8,122.25,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,9,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,10,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,11,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,14,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,15,122.2,53.0
Barisal,Ata (loose) - White,Kilogram,2025,12,16,122.2,45.5
Barisal,Ata (loose) - White,Kilogram,2025,12,17,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,18,122.3,45.5
Barisal,Ata (loose) - White,Kilogram,2025,12,21,122.3,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,22,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,23,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,24,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,25,122.2,45.5
Barisal,Ata (loose) - White,Kilogram,2025,12,28,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2025,12,29,122.29,45.5
Barisal,Ata (loose) - White,Kilogram,2025,12,30,122.295,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,1,122.295,45.5
Barisal,Ata (loose) - White,Kilogram,2026,1,4,122.295,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,5,122.28,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,6,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,7,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,8,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,11,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,12,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,13,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,14,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,15,122.305,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,18,122.305,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,19,122.315,45.5
Barisal,Ata (loose) - White,Kilogram,2026,1,20,122.325,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,21,122.325,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,22,122.325,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,25,122.325,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,26,122.36,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,27,122.2,47.0
Barisal,Ata (loose) - White,Kilogram,2026,1,28,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,1,29,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,2,1,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,2,2,122.3,46.25
Barisal,Ata (loose) - White,Kilogram,2026,2,3,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,2,5,122.3,46.25
Barisal,Ata (loose) - White,Kilogram,2026,2,8,122.3,46.25
Barisal,Ata (loose) - White,Kilogram,2026,2,9,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,2,10,122.3,45.5
Barisal,Ata (loose) - White,Kilogram,2026,2,11,122.3,45.5
Barisal,Ata (loose) - White,Kilogram,2026,2,12,122.3,45.5
Barisal,Ata (loose) - White,Kilogram,2026,2,15,122.3,53.16666666666666
Barisal,Ata (loose) - White,Kilogram,2026,2,16,122.315,46.25
Barisal,Ata (loose) - White,Kilogram,2026,2,17,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,2,18,122.2,45.5
Barisal,Ata (loose) - White,Kilogram,2026,2,19,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,2,22,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,2,23,122.2,45.5
Barisal,Ata (loose) - White,Kilogram,2026,2,24,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,2,25,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,2,26,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,3,1,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,3,2,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,3,3,122.315,45.5
Barisal,Ata (loose) - White,Kilogram,2026,3,4,122.2,46.25
Barisal,Ata (loose) - White,Kilogram,2026,3,5,122.3,46.25
Barisal,Ata (loose) - White,Kilogram,2026,3,8,122.3,46.25
Barisal,Ata (loose) - White,Kilogram,2026,3,9,122.3,46.25
Barisal,Ata (loose) - White,Kilogram,2026,3,10,122.49,46.25
Barisal,Ata (loose) - White,Kilogram,2026,3,11,122.49,45.5
Barisal,Ata (loose) - White,Kilogram,2026,3,12,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,3,15,122.7,52.25
Barisal,Ata (loose) - White,Kilogram,2026,3,16,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,3,24,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,3,25,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,3,29,122.7,47.0
Barisal,Ata (loose) - White,Kilogram,2026,3,30,123.0,46.25
Barisal,Ata (loose) - White,Kilogram,2026,3,31,122.7,45.5
Barisal,Ata (loose) - White,Kilogram,2026,4,1,123.0,46.25
Barisal,Ata (loose) - White,Kilogram,2026,4,2,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,4,5,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,4,6,123.15,45.5
Barisal,Ata (loose) - White,Kilogram,2026,4,7,123.4,46.25
Barisal,Ata (loose) - White,Kilogram,2026,4,8,122.9,45.5
Barisal,Ata (loose) - White,Kilogram,2026,4,9,122.85,46.25
Barisal,Ata (loose) - White,Kilogram,2026,4,12,122.85,45.5
Barisal,Ata (loose) - White,Kilogram,2026,4,13,122.975,45.5
Barisal,Ata (loose) - White,Kilogram,2026,4,15,122.975,55.25
Barisal,Ata (loose) - White,Kilogram,2026,4,16,122.95,46.25
Barisal,Ata (loose) - White,Kilogram,2026,4,19,122.95,46.25
Barisal,Ata (loose) - White,Kilogram,2026,4,20,122.7,45.5
Barisal,Ata (loose) - White,Kilogram,2026,4,21,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,4,22,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,4,23,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,4,26,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,4,27,123.025,46.25
Barisal,Ata (loose) - White,Kilogram,2026,4,28,122.975,45.5
Barisal,Ata (loose) - White,Kilogram,2026,4,29,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,4,30,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,5,3,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,5,4,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,5,5,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,5,6,122.925,46.25
Barisal,Ata (loose) - White,Kilogram,2026,5,7,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,5,10,122.7,46.25
Barisal,Ata (loose) - White,Kilogram,2026,5,11,122.925,46.25
Barisal,Ata (loose) - White,Kilogram,2026,5,12,122.925,46.25
Barisal,Ata (loose) - White,Kilogram,2026,5,13,122.75,44.0
Barisal,Ata (loose) - White,Kilogram,2026,5,14,122.75,44.0
Barisal,Ata (loose) - White,Kilogram,2026,5,15,122.75,55.7
Barisal,Ata (loose) - White,Kilogram,2026,5,17,122.75,44.0
Barisal,Ata (loose) - White,Kilogram,2026,5,18,122.9,41.0
Barisal,Ata (loose) - White,Kilogram,2026,5,19,122.75,41.0
Barisal,Ata (loose) - White,Kilogram,2026,5,20,122.9,44.0
Barisal,Ata (loose) - White,Kilogram,2026,5,21,122.9,44.0
Barisal,Ata (loose) - White,Kilogram,2026,5,24,122.9,44.0
Barisal,Ata (loose) - White,Kilogram,2026,6,1,122.75,44.0
Barisal,Ata (loose) - White,Kilogram,2026,6,2,122.75,41.0
Barisal,Ata (loose) - White,Kilogram,2026,6,3,122.75,47.0
Barisal,Ata (loose) - White,Kilogram,2026,6,4,122.75,44.0
Barisal,Ata (loose) - White,Kilogram,2026,6,7,122.75,41.0
Barisal,Ata (loose) - White,Kilogram,2026,6,8,122.75,41.0
Barisal,Ata (loose) - White,Kilogram,2026,6,9,122.925,41.0
Barisal,Ata (loose) - White,Kilogram,2026,6,10,122.75,41.0
Barisal,Ata (loose) - White,Kilogram,2026,6,11,123.0,44.0
Barisal,Ata (loose) - White,Kilogram,2026,6,14,123.0,44.0
Barisal,Ata (loose) - White,Kilogram,2026,6,15,122.75,52.35714285714285
Barisal,Ata (loose) - White,Kilogram,2026,6,18,122.75,41.0
Barisal,Ata (loose) - White,Kilogram,2026,6,21,122.75,41.0
Barisal,Ata (loose) - White,Kilogram,2026,6,22,122.85,41.0
Barisal,Ata (loose) - White,Kilogram,2026,6,23,122.85,41.0
Barisal,Ata (loose) - White,Kilogram,2026,6,24,123.0,41.0
Barisal,Ata (loose) - White,Kilogram,2026,6,25,123.0,41.0
Barisal,Ata (loose) - White,Kilogram,2026,6,28,123.0,44.0
Barisal,Ata (loose) - White,Kilogram,2026,6,30,123.2,44.0
Barisal,Ata (loose) - White,Kilogram,2026,7,1,123.2,44.0
Barisal,Ata (loose) - White,Kilogram,2026,7,2,123.3,47.0
Barisal,Ata (loose) - White,Kilogram,2026,7,5,123.3,44.0
Barisal,Ata (loose) - White,Kilogram,2026,7,6,123.25,44.0
Barisal,Ata (loose) - White,Kilogram,2026,7,7,123.25,47.0
Barisal,Ata (loose) - White,Kilogram,2026,7,8,123.25,44.0
Barisal,Ata (loose) - White,Kilogram,2026,7,9,123.25,44.0
Barisal,Ata (loose) - White,Kilogram,2026,7,12,123.25,41.0
Barisal,Ata (loose) - White,Kilogram,2026,7,13,123.275,44.0
Barisal,Ata (loose) - White,Kilogram,2026,7,14,123.275,44.0
Barisal,Ata (loose) - White,Kilogram,2026,7,15,123.275,51.285714285714285
Barisal,Ata (loose) - White,Kilogram,2026,7,16,123.275,41.0
Barisal,Ata (loose) - White,Kilogram,2026,7,19,123.275,41.0
Barisal,Ata (loose) - White,Kilogram,2026,7,20,123.375,41.0
Barisal,Ata (loose) - White,Kilogram,2026,7,21,123.3,41.0
Barisal,Ata (loose) - White,Kilogram,2026,7,22,123.425,41.0
Barisal,Ata (loose) - White,Kilogram,2026,7,23,123.35,41.0
Barisal,Ata (loose) - White,Kilogram,2026,7,26,123.35,41.0
Barisal,Ata (loose) - White,Kilogram,2026,7,27,123.45,41.0
Barisal,Ata (loose) - White,Kilogram,2026,7,28,123.45,41.0
Barisal,Ata (loose) - White,Kilogram,2026,7,29,123.45,41.0
Barisal,Ata (loose) - White,Kilogram,2026,7,30,123.48,41.0
Barisal,Ata (loose) - White,Kilogram,2026,8,2,123.48,41.0
Barisal,Ata (loose) - White,Kilogram,2026,8,3,123.48,41.0
Barisal,Ata (loose) - White,Kilogram,2026,8,4,123.785,41.0
Barisal,Ata (loose) - White,Kilogram,2026,8,6,123.785,41.0
Barisal,Ata (loose) - White,Kilogram,2026,8,9,123.785,41.75
Barisal,Ata (loose) - White,Kilogram,2026,8,10,123.56,42.5
Barisal,Ata (loose) - White,Kilogram,2026,8,11,123.45,43.25
Barisal,Ata (loose) - White,Kilogram,2026,8,12,123.15,49.0
Barisal,Ata (loose) - White,Kilogram,2026,8,13,122.75,45.0
Barisal,Ata (loose) - White,Kilogram,2026,8,16,122.75,45.0
Barisal,Ata (loose) - White,Kilogram,2026,8,17,122.7,45.0
Barisal,Ata (loose) - White,Kilogram,2026,8,18,122.0,45.0
Barisal,Ata (loose) - White,Kilogram,2026,8,19,122.0,45.0
Barisal,Ata (loose) - White,Kilogram,2026,8,20,122.0,49.0
Barisal,Beef,Kilogram,2025,6,16,122.3,765.0
Barisal,Beef,Kilogram,2025,6,17,122.3,765.0
Barisal,Beef,Kilogram,2025,6,18,122.3,765.0
Barisal,Beef,Kilogram,2025,6,19,122.3,765.0
Barisal,Beef,Kilogram,2025,6,22,122.3,765.0
Barisal,Beef,Kilogram,2025,6,23,122.3,765.0
Barisal,Beef,Kilogram,2025,6,24,122.3,765.0
Barisal,Beef,Kilogram,2025,6,25,122.3,765.0
Barisal,Beef,Kilogram,2025,6,26,122.3,765.0
Barisal,Beef,Kilogram,2025,6,30,122.725,765.0
Barisal,Beef,Kilogram,2025,7,1,122.725,775.0
Barisal,Beef,Kilogram,2025,7,2,122.3,770.0
Barisal,Beef,Kilogram,2025,7,3,122.675,770.0
Barisal,Beef,Kilogram,2025,7,7,122.3,770.0
Barisal,Beef,Kilogram,2025,7,8,122.0,775.0
Barisal,Beef,Kilogram,2025,7,9,121.9,770.0
Barisal,Beef,Kilogram,2025,7,10,121.6,770.0
Barisal,Beef,Kilogram,2025,7,13,121.6,770.0
Barisal,Beef,Kilogram,2025,7,14,121.0,770.0
Barisal,Beef,Kilogram,2025,7,15,121.5,770.0
Barisal,Beef,Kilogram,2025,7,16,121.3,770.0
Barisal,Beef,Kilogram,2025,7,17,121.4,770.0
Barisal,Beef,Kilogram,2025,7,20,121.4,770.0
Barisal,Beef,Kilogram,2025,7,21,121.625,770.0
Barisal,Beef,Kilogram,2025,7,22,121.75,770.0
Barisal,Beef,Kilogram,2025,7,23,121.9,770.0
Barisal,Beef,Kilogram,2025,7,24,122.25,770.0
Barisal,Beef,Kilogram,2025,7,27,122.25,765.0
Barisal,Beef,Kilogram,2025,7,28,122.5,770.0
Barisal,Beef,Kilogram,2025,7,29,122.85,770.0
Barisal,Beef,Kilogram,2025,7,30,122.6,770.0
Barisal,Beef,Kilogram,2025,7,31,122.25,770.0
Barisal,Beef,Kilogram,2025,8,3,122.25,770.0
Barisal,Beef,Kilogram,2025,8,4,121.9,770.0
Barisal,Beef,Kilogram,2025,8,6,121.7,770.0
Barisal,Beef,Kilogram,2025,8,7,121.5,775.0
Barisal,Beef,Kilogram,2025,8,10,121.5,770.0
Barisal,Beef,Kilogram,2025,8,11,121.5,775.0
Barisal,Beef,Kilogram,2025,8,12,121.625,770.0
Barisal,Beef,Kilogram,2025,8,13,121.5,770.0
Barisal,Beef,Kilogram,2025,8,14,121.5,770.0
Barisal,Beef,Kilogram,2025,8,17,121.5,770.0
Barisal,Beef,Kilogram,2025,8,18,121.5,770.0
Barisal,Beef,Kilogram,2025,8,19,121.5,770.0
Barisal,Beef,Kilogram,2025,8,20,121.5,775.0
Barisal,Beef,Kilogram,2025,8,21,121.6,770.0
Barisal,Beef,Kilogram,2025,8,24,121.6,770.0
Barisal,Beef,Kilogram,2025,8,25,121.75,770.0
Barisal,Beef,Kilogram,2025,8,26,121.925,770.0
Barisal,Beef,Kilogram,2025,8,27,121.725,770.0
Barisal,Beef,Kilogram,2025,8,28,121.6,770.0
Barisal,Beef,Kilogram,2025,8,31,121.6,770.0
Barisal,Beef,Kilogram,2025,9,1,121.6,768.3333333333334
Barisal,Beef,Kilogram,2025,9,2,121.65,775.0
Barisal,Beef,Kilogram,2025,9,3,121.775,768.3333333333334
Barisal,Beef,Kilogram,2025,9,4,121.7,768.3333333333334
Barisal,Beef,Kilogram,2025,9,7,121.7,768.3333333333334
Barisal,Beef,Kilogram,2025,9,8,121.7,768.3333333333334
Barisal,Beef,Kilogram,2025,9,9,121.7,768.3333333333334
Barisal,Beef,Kilogram,2025,9,10,121.725,775.0
Barisal,Beef,Kilogram,2025,9,11,121.7,768.3333333333334
Barisal,Beef,Kilogram,2025,9,14,121.7,768.3333333333334
Barisal,Beef,Kilogram,2025,9,15,121.725,768.3333333333334
Barisal,Beef,Kilogram,2025,9,16,121.75,768.3333333333334
Barisal,Beef,Kilogram,2025,9,17,121.75,768.3333333333334
Barisal,Beef,Kilogram,2025,9,18,121.7,768.3333333333334
Barisal,Beef,Kilogram,2025,9,21,121.7,768.3333333333334
Barisal,Beef,Kilogram,2025,9,22,121.75,775.0
Barisal,Beef,Kilogram,2025,9,23,121.7,768.3333333333334
Barisal,Beef,Kilogram,2025,9,24,121.7,775.0
Barisal,Beef,Kilogram,2025,9,25,121.775,768.3333333333334
Barisal,Beef,Kilogram,2025,9,28,121.775,768.3333333333334
Barisal,Beef,Kilogram,2025,9,29,121.7,768.3333333333334
Barisal,Beef,Kilogram,2025,9,30,121.7,768.3333333333334
Barisal,Beef,Kilogram,2025,10,5,121.7,768.3333333333334
Barisal,Beef,Kilogram,2025,10,6,121.785,775.0
Barisal,Beef,Kilogram,2025,10,7,121.75,768.3333333333334
Barisal,Beef,Kilogram,2025,10,8,121.785,768.3333333333334
Barisal,Beef,Kilogram,2025,10,9,121.785,768.3333333333334
Barisal,Beef,Kilogram,2025,10,12,121.785,768.3333333333334
Barisal,Beef,Kilogram,2025,10,13,121.75,768.3333333333334
Barisal,Beef,Kilogram,2025,10,14,121.815,768.3333333333334
Barisal,Beef,Kilogram,2025,10,15,121.75,775.0
Barisal,Beef,Kilogram,2025,10,16,121.8,765.0
Barisal,Beef,Kilogram,2025,10,19,121.8,775.0
Barisal,Beef,Kilogram,2025,10,20,121.905,768.3333333333334
Barisal,Beef,Kilogram,2025,10,21,122.025,768.3333333333334
Barisal,Beef,Kilogram,2025,10,22,122.3,768.3333333333334
Barisal,Beef,Kilogram,2025,10,23,122.525,768.3333333333334
Barisal,Beef,Kilogram,2025,10,26,122.525,768.3333333333334
Barisal,Beef,Kilogram,2025,10,27,122.3,775.0
Barisal,Beef,Kilogram,2025,10,28,122.3,768.3333333333334
Barisal,Beef,Kilogram,2025,10,29,122.25,768.3333333333334
Barisal,Beef,Kilogram,2025,10,30,122.2,768.3333333333334
Barisal,Beef,Kilogram,2025,11,2,122.2,770.0
Barisal,Beef,Kilogram,2025,11,3,122.05,770.0
Barisal,Beef,Kilogram,2025,11,4,121.9,770.0
Barisal,Beef,Kilogram,2025,11,5,121.9,770.0
Barisal,Beef,Kilogram,2025,11,6,122.05,770.0
Barisal,Beef,Kilogram,2025,11,9,122.05,770.0
Barisal,Beef,Kilogram,2025,11,10,122.1,770.0
Barisal,Beef,Kilogram,2025,11,11,122.1,775.0
Barisal,Beef,Kilogram,2025,11,12,122.1,770.0
Barisal,Beef,Kilogram,2025,11,13,122.2,770.0
Barisal,Beef,Kilogram,2025,11,16,122.2,770.0
Barisal,Beef,Kilogram,2025,11,17,122.25,775.0
Barisal,Beef,Kilogram,2025,11,18,122.3,765.0
Barisal,Beef,Kilogram,2025,11,19,122.3,770.0
Barisal,Beef,Kilogram,2025,11,20,122.6,775.0
Barisal,Beef,Kilogram,2025,11,23,122.6,775.0
Barisal,Beef,Kilogram,2025,11,24,122.3,770.0
Barisal,Beef,Kilogram,2025,11,25,122.3,770.0
Barisal,Beef,Kilogram,2025,11,26,122.425,770.0
Barisal,Beef,Kilogram,2025,11,27,122.2,770.0
Barisal,Beef,Kilogram,2025,11,30,122.2,770.0
Barisal,Beef,Kilogram,2025,12,1,122.1,770.0
Barisal,Beef,Kilogram,2025,12,2,122.2,770.0
Barisal,Beef,Kilogram,2025,12,3,122.3,770.0
Barisal,Beef,Kilogram,2025,12,4,122.35,770.0
Barisal,Beef,Kilogram,2025,12,7,122.35,770.0
Barisal,Beef,Kilogram,2025,12,8,122.25,770.0
Barisal,Beef,Kilogram,2025,12,9,122.2,770.0
Barisal,Beef,Kilogram,2025,12,10,122.2,770.0
Barisal,Beef,Kilogram,2025,12,11,122.2,770.0
Barisal,Beef,Kilogram,2025,12,14,122.2,770.0
Barisal,Beef,Kilogram,2025,12,15,122.2,770.0
Barisal,Beef,Kilogram,2025,12,16,122.2,775.0
Barisal,Beef,Kilogram,2025,12,17,122.2,770.0
Barisal,Beef,Kilogram,2025,12,18,122.3,775.0
Barisal,Beef,Kilogram,2025,12,21,122.3,770.0
Barisal,Beef,Kilogram,2025,12,22,122.2,770.0
Barisal,Beef,Kilogram,2025,12,23,122.2,770.0
Barisal,Beef,Kilogram,2025,12,24,122.2,770.0
Barisal,Beef,Kilogram,2025,12,25,122.2,775.0
Barisal,Beef,Kilogram,2025,12,28,122.2,770.0
Barisal,Beef,Kilogram,2025,12,29,122.29,775.0
Barisal,Beef,Kilogram,2025,12,30,122.295,770.0
Barisal,Beef,Kilogram,2026,1,1,122.295,775.0
Barisal,Beef,Kilogram,2026,1,4,122.295,770.0
Barisal,Beef,Kilogram,2026,1,5,122.28,770.0
Barisal,Beef,Kilogram,2026,1,6,122.2,770.0
Barisal,Beef,Kilogram,2026,1,7,122.2,770.0
Barisal,Beef,Kilogram,2026,1,8,122.2,770.0
Barisal,Beef,Kilogram,2026,1,11,122.2,770.0
Barisal,Beef,Kilogram,2026,1,12,122.2,770.0
Barisal,Beef,Kilogram,2026,1,13,122.2,770.0
Barisal,Beef,Kilogram,2026,1,14,122.2,770.0
Barisal,Beef,Kilogram,2026,1,15,122.305,770.0
Barisal,Beef,Kilogram,2026,1,18,122.305,770.0
Barisal,Beef,Kilogram,2026,1,19,122.315,775.0
Barisal,Beef,Kilogram,2026,1,20,122.325,770.0
Barisal,Beef,Kilogram,2026,1,21,122.325,770.0
Barisal,Beef,Kilogram,2026,1,22,122.325,770.0
Barisal,Beef,Kilogram,2026,1,25,122.325,770.0
Barisal,Beef,Kilogram,2026,1,26,122.36,770.0
Barisal,Beef,Kilogram,2026,1,27,122.2,765.0
Barisal,Beef,Kilogram,2026,1,28,122.2,765.0
Barisal,Beef,Kilogram,2026,1,29,122.2,765.0
Barisal,Beef,Kilogram,2026,2,1,122.2,765.0
Barisal,Beef,Kilogram,2026,2,2,122.3,765.0
Barisal,Beef,Kilogram,2026,2,3,122.2,760.0
Barisal,Beef,Kilogram,2026,2,5,122.3,760.0
Barisal,Beef,Kilogram,2026,2,8,122.3,760.0
Barisal,Beef,Kilogram,2026,2,9,122.2,760.0
Barisal,Beef,Kilogram,2026,2,10,122.3,755.0
Barisal,Beef,Kilogram,2026,2,11,122.3,755.0
Barisal,Beef,Kilogram,2026,2,12,122.3,755.0
Barisal,Beef,Kilogram,2026,2,15,122.3,760.0
Barisal,Beef,Kilogram,2026,2,16,122.315,760.0
Barisal,Beef,Kilogram,2026,2,17,122.2,760.0
Barisal,Beef,Kilogram,2026,2,18,122.2,795.0
Barisal,Beef,Kilogram,2026,2,19,122.2,780.0
Barisal,Beef,Kilogram,2026,2,22,122.2,780.0
Barisal,Beef,Kilogram,2026,2,23,122.2,795.0
Barisal,Beef,Kilogram,2026,2,24,122.2,780.0
Barisal,Beef,Kilogram,2026,2,25,122.2,745.0
Barisal,Beef,Kilogram,2026,2,26,122.2,745.0
Barisal,Beef,Kilogram,2026,3,1,122.2,745.0
Barisal,Beef,Kilogram,2026,3,2,122.2,745.0
Barisal,Beef,Kilogram,2026,3,3,122.315,725.0
Barisal,Beef,Kilogram,2026,3,4,122.2,745.0
Barisal,Beef,Kilogram,2026,3,5,122.3,745.0
Barisal,Beef,Kilogram,2026,3,8,122.3,745.0
Barisal,Beef,Kilogram,2026,3,9,122.3,745.0
Barisal,Beef,Kilogram,2026,3,10,122.49,745.0
Barisal,Beef,Kilogram,2026,3,11,122.49,725.0
Barisal,Beef,Kilogram,2026,3,12,122.7,745.0
Barisal,Beef,Kilogram,2026,3,15,122.7,745.0
Barisal,Beef,Kilogram,2026,3,16,122.7,745.0
Barisal,Beef,Kilogram,2026,3,24,122.7,745.0
Barisal,Beef,Kilogram,2026,3,25,122.7,745.0
Barisal,Beef,Kilogram,2026,3,29,122.7,765.0
Barisal,Beef,Kilogram,2026,3,30,123.0,745.0
Barisal,Beef,Kilogram,2026,3,31,122.7,725.0
Barisal,Beef,Kilogram,2026,4,1,123.0,745.0
Barisal,Beef,Kilogram,2026,4,2,122.7,745.0
Barisal,Beef,Kilogram,2026,4,5,122.7,745.0
Barisal,Beef,Kilogram,2026,4,6,123.15,725.0
Barisal,Beef,Kilogram,2026,4,7,123.4,745.0
Barisal,Beef,Kilogram,2026,4,8,122.9,725.0
Barisal,Beef,Kilogram,2026,4,9,122.85,745.0
Barisal,Beef,Kilogram,2026,4,12,122.85,725.0
Barisal,Beef,Kilogram,2026,4,13,122.975,725.0
Barisal,Beef,Kilogram,2026,4,16,122.95,745.0
Barisal,Beef,Kilogram,2026,4,19,122.95,745.0
Barisal,Beef,Kilogram,2026,4,20,122.7,725.0
Barisal,Beef,Kilogram,2026,4,21,122.7,745.0
Barisal,Beef,Kilogram,2026,4,22,122.7,745.0
Barisal,Beef,Kilogram,2026,4,23,122.7,745.0
Barisal,Beef,Kilogram,2026,4,26,122.7,745.0
Barisal,Beef,Kilogram,2026,4,27,123.025,745.0
Barisal,Beef,Kilogram,2026,4,28,122.975,725.0
Barisal,Beef,Kilogram,2026,4,29,122.7,745.0
Barisal,Beef,Kilogram,2026,4,30,122.7,745.0
Barisal,Beef,Kilogram,2026,5,3,122.7,745.0
Barisal,Beef,Kilogram,2026,5,4,122.7,745.0
Barisal,Beef,Kilogram,2026,5,5,122.7,745.0
Barisal,Beef,Kilogram,2026,5,6,122.925,745.0
Barisal,Beef,Kilogram,2026,5,7,122.7,745.0
Barisal,Beef,Kilogram,2026,5,10,122.7,745.0
Barisal,Beef,Kilogram,2026,5,11,122.925,745.0
Barisal,Beef,Kilogram,2026,5,12,122.925,745.0
Barisal,Beef,Kilogram,2026,5,13,122.75,745.0
Barisal,Beef,Kilogram,2026,5,14,122.75,745.0
Barisal,Beef,Kilogram,2026,5,17,122.75,745.0
Barisal,Beef,Kilogram,2026,5,18,122.9,725.0
Barisal,Beef,Kilogram,2026,5,19,122.75,725.0
Barisal,Beef,Kilogram,2026,5,20,122.9,745.0
Barisal,Beef,Kilogram,2026,5,21,122.9,745.0
Barisal,Beef,Kilogram,2026,5,24,122.9,745.0
Barisal,Beef,Kilogram,2026,6,1,122.75,745.0
Barisal,Beef,Kilogram,2026,6,2,122.75,725.0
Barisal,Beef,Kilogram,2026,6,3,122.75,765.0
Barisal,Beef,Kilogram,2026,6,4,122.75,745.0
Barisal,Beef,Kilogram,2026,6,7,122.75,725.0
Barisal,Beef,Kilogram,2026,6,8,122.75,725.0
Barisal,Beef,Kilogram,2026,6,9,122.925,725.0
Barisal,Beef,Kilogram,2026,6,10,122.75,725.0
Barisal,Beef,Kilogram,2026,6,11,123.0,745.0
Barisal,Beef,Kilogram,2026,6,14,123.0,765.0
Barisal,Beef,Kilogram,2026,6,15,122.75,765.0
Barisal,Beef,Kilogram,2026,6,18,122.75,765.0
Barisal,Beef,Kilogram,2026,6,21,122.75,765.0
Barisal,Beef,Kilogram,2026,6,22,122.85,765.0
Barisal,Beef,Kilogram,2026,6,23,122.85,765.0
Barisal,Beef,Kilogram,2026,6,24,123.0,765.0
Barisal,Beef,Kilogram,2026,6,25,123.0,765.0
Barisal,Beef,Kilogram,2026,6,28,123.0,765.0
Barisal,Beef,Kilogram,2026,6,30,123.2,765.0
Barisal,Beef,Kilogram,2026,7,1,123.2,765.0
